Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x, Patient Constant Force, Recovery Factor, Assistance Level
6.38217E+17,-26.22224,10.80073,57.08406,-34.49178,19.28702,30.14132,-107.34,-24.12448,49.58009,-109.1948,-47.92411,-9.42181,0.001067912,0.2230852,0.7196019,0.2230852
6.38217E+17,-25.86884,11.61897,56.59377,-34.3033,19.28702,29.4876,-105.5599,-23.21173,49.34327,-107.9274,-48.68057,-10.15394,0.001067912,0.2280254,0.7183242,0.2280254
6.38217E+17,-25.70392,11.89951,56.40699,-34.1855,19.28702,29.30082,-104.7711,-22.935,49.31012,-107.3891,-48.89393,-10.24568,0.001067912,0.2294611,0.7176737,0.2294611
6.38217E+17,-25.3034,12.64761,55.84666,-33.80854,19.28702,29.06735,-102.7781,-22.31645,49.04546,-106.0826,-49.15889,-9.936762,0.001067912,0.2300511,0.7163676,0.2300511
6.38217E+17,-24.99712,13.3022,55.37971,-33.3609,19.28702,28.9973,-101.2107,-21.72871,48.72545,-104.7634,-49.238,-9.23185,0.001067912,0.2288415,0.7150739,0.2288415
6.38217E+17,-24.66728,13.95679,54.98281,-32.81903,19.26364,28.9973,-99.58937,-21.0065,48.49895,-103.2636,-49.28936,-8.233079,0.001067912,0.227156,0.7138083,0.227156
6.38217E+17,-24.45524,14.40097,54.81938,-32.51274,19.24026,28.9973,-98.59081,-20.3154,48.43643,-102.4158,-49.34073,-7.668237,0.001067912,0.2268847,0.7131844,0.2268847
6.38217E+17,-24.10184,15.05556,54.56256,-32.13579,19.12337,28.9973,-96.95256,-19.32974,48.37149,-101.404,-49.59768,-6.922215,0.001067912,0.2275386,0.7119447,0.2275386
6.38217E+17,-23.63064,15.80367,54.2357,-31.78239,19.00648,28.9973,-94.80379,-18.26993,48.33138,-100.4532,-49.85481,-6.224293,0.001067912,0.2288768,0.7107025,0.2288768
6.38217E+17,-23.13588,16.48163,53.88549,-31.42899,18.91297,28.9973,-92.56886,-17.41416,48.29861,-99.48819,-50.06064,-5.547449,0.001067912,0.230075,0.7094498,0.230075
6.38217E+17,-22.90028,16.76217,53.74541,-31.16983,18.88959,28.9973,-91.52965,-17.05167,48.32805,-98.75991,-50.11212,-5.084031,0.001067912,0.2301439,0.70882,0.2301439
6.38217E+17,-22.42908,17.29987,53.41854,-30.55727,18.86621,29.02065,-89.43246,-16.46728,48.31719,-97.04191,-50.13725,-3.981441,0.001067912,0.2290723,0.7075526,0.2290723
6.38217E+17,-22.09924,17.62716,53.06834,-29.85047,18.86621,29.13739,-87.91418,-16.39367,48.16471,-95.12511,-50.0052,-2.59093,0.001067912,0.2250657,0.7062833,0.2250657
6.38217E+17,-21.8872,17.76744,52.88156,-29.47351,18.86621,29.20743,-86.97773,-16.42972,48.1536,-94.10254,-49.92575,-1.844759,0.001067912,0.2229729,0.7056553,0.2229729
6.38217E+17,-21.51024,18.00122,52.53135,-28.81383,18.86621,29.23078,-85.30909,-16.56033,48.10624,-92.20213,-49.89922,-0.7308103,0.001067912,0.2199686,0.7044026,0.2199686
6.38217E+17,-21.15685,18.14149,52.25118,-28.20127,18.86621,29.23078,-83.79221,-16.76653,48.16275,-90.40485,-49.89922,0.2453402,0.001067912,0.2175587,0.7031479,0.2175587
6.38217E+17,-20.82701,18.30513,52.08775,-27.56516,18.86621,29.23078,-82.41911,-16.70519,48.31216,-88.52751,-49.89922,1.238637,0.001067912,0.215845,0.7018869,0.215845
6.38217E+17,-20.63853,18.37527,52.04106,-27.18819,18.86621,29.25412,-81.66428,-16.63597,48.47153,-87.43151,-49.87268,1.859576,0.001067912,0.2148653,0.7012541,0.2148653
6.38217E+17,-20.30869,18.49216,52.01771,-26.3636,18.86621,29.32417,-80.37328,-16.42071,48.82603,-85.03603,-49.79293,3.227605,0.001067912,0.2126246,0.69999,0.2126246
6.38217E+17,-19.97885,18.65581,52.04106,-25.75104,18.86621,29.51094,-79.0917,-16.01684,49.20252,-83.36135,-49.57941,4.467969,0.001067912,0.2112152,0.6987371,0.2112152
6.38217E+17,-19.57833,18.7727,52.04106,-24.97356,18.86621,29.79111,-77.53975,-15.75917,49.66784,-81.24793,-49.25682,6.096894,0.001067912,0.2082813,0.6975086,0.2082813
6.38217E+17,-19.38985,18.84283,52.01771,-24.54948,18.86621,29.90785,-76.79357,-15.64749,49.84056,-80.05244,-49.1216,6.907819,0.001067912,0.2066247,0.6969072,0.2066247
6.38217E+17,-19.01289,18.9831,52.01771,-23.74844,18.86621,30.16467,-75.32193,-15.33865,50.24103,-77.80285,-48.82241,8.483485,0.001067912,0.2037916,0.69573,0.2037916
6.38217E+17,-18.56525,19.17013,52.01771,-22.87672,18.86621,30.51488,-73.56655,-14.92728,50.68796,-75.37701,-48.41069,10.29481,0.001067912,0.2004114,0.6945986,0.2004114
6.38217E+17,-18.04693,19.33377,52.04106,-22.21704,18.86621,30.91178,-71.55352,-14.52487,51.25688,-73.61551,-47.9389,11.88602,0.001067912,0.1979824,0.6935253,0.1979824
6.38217E+17,-17.74065,19.40391,52.04106,-21.8872,18.86621,31.19195,-70.36208,-14.37087,51.58468,-72.78496,-47.60255,12.82518,0.001067912,0.1961399,0.6930083,0.1961399
6.38217E+17,-17.15165,19.61431,52.04106,-21.39244,18.88959,31.77563,-68.04926,-13.9093,52.1401,-71.63392,-46.84161,14.50919,0.001067912,0.1930045,0.6920215,0.1930045
6.38217E+17,-16.70401,19.84809,52.08775,-20.92125,18.9831,32.49939,-66.29096,-13.31142,52.55307,-70.6118,-45.73969,16.35848,0.001067912,0.1883877,0.6910945,0.1883877
6.38217E+17,-16.53909,19.96499,52.1111,-20.68565,19.05324,32.8963,-65.63797,-13.01275,52.68617,-70.10749,-45.08635,17.32476,0.001067912,0.1854104,0.690655,0.1854104
6.38217E+17,-16.13857,20.17539,52.18114,-20.19089,19.09999,33.45663,-64.07235,-12.42408,53.07426,-68.86603,-44.26986,18.91429,0.001067912,0.1820181,0.6898333,0.1820181
6.38217E+17,-15.40822,20.5962,52.41461,-19.69613,19.09999,34.08701,-61.24234,-11.07611,53.86446,-67.65745,-43.45431,20.65018,0.001067912,0.1820007,0.6890616,0.1820007
6.38217E+17,-14.60718,21.18065,52.69478,-19.27205,19.09999,34.67069,-58.1074,-9.287569,54.61325,-66.62675,-42.68724,22.20411,0.001067912,0.1843348,0.6883108,0.1843348
6.38217E+17,-14.20666,21.50795,52.81152,-19.06001,19.09999,34.9742,-56.51971,-8.361797,54.90463,-66.11047,-42.28386,22.99748,0.001067912,0.1854728,0.6879361,0.1854728
6.38217E+17,-13.40562,21.99889,52.9516,-18.70661,19.09999,35.65128,-53.34045,-7.040579,55.45243,-65.3414,-41.37299,24.61955,0.001067912,0.1864374,0.6871871,0.1864374
6.38217E+17,-12.84018,22.34956,53.06834,-18.30609,19.09999,36.51513,-51.09711,-6.067776,55.82698,-64.50123,-40.18888,26.61417,0.001067912,0.1837257,0.6864445,0.1837257
6.38217E+17,-12.27474,22.65348,53.16172,-17.62285,19.12337,37.6358,-48.85249,-5.240444,56.18328,-62.7964,-38.56507,29.33575,0.001067912,0.1768125,0.6857252,0.1768125
6.38217E+17,-11.99202,22.72361,53.16172,-17.26945,19.14675,38.12609,-47.73088,-5.089844,56.36002,-61.83797,-37.81301,30.56234,0.001067912,0.1730112,0.6853802,0.1730112
6.38217E+17,-11.52082,22.77037,53.16172,-16.60977,19.17013,38.9199,-45.87287,-4.989488,56.70372,-59.9518,-36.61094,32.62909,0.001067912,0.1661628,0.6847232,0.1661628
6.38217E+17,-11.07318,22.79375,53.16172,-15.97365,19.1935,39.62031,-44.10915,-4.939322,57.03457,-58.05918,-35.52771,34.47839,0.001067912,0.159869,0.6840923,0.159869
6.38217E+17,-10.6491,22.79375,53.18507,-15.31397,19.24026,40.22734,-42.44577,-4.895827,57.38688,-55.9968,-34.51827,36.14385,0.001067912,0.1538638,0.6834844,0.1538638
6.38217E+17,-10.43706,22.79375,53.18507,-14.96058,19.26364,40.53086,-41.61008,-4.895827,57.54242,-54.86871,-34.00927,36.98789,0.001067912,0.1505829,0.6831887,0.1505829
6.38217E+17,-10.0601,22.79375,53.23177,-14.20666,19.28702,41.13788,-40.13437,-4.808796,57.87537,-52.42006,-33.03412,38.71089,0.001067912,0.1438593,0.6826167,0.1438593
6.38217E+17,-9.753823,22.79375,53.25511,-13.49986,19.28702,41.67487,-38.93,-4.765261,58.11873,-50.08066,-32.20752,40.25325,0.001067912,0.1374624,0.6820921,0.1374624
6.38217E+17,-9.518225,22.79375,53.25511,-12.74594,19.3104,42.18851,-37.99844,-4.765261,58.27689,-47.52377,-31.35733,41.74404,0.001067912,0.1302572,0.6816129,0.1302572
6.38217E+17,-9.400424,22.79375,53.25511,-12.34542,19.33377,42.44533,-37.53242,-4.765261,58.35454,-46.14463,-30.90358,42.48528,0.001067912,0.12652,0.6813915,0.12652
6.38217E+17,-9.235504,22.79375,53.25511,-11.68574,19.38053,42.77219,-36.87972,-4.765261,58.46163,-43.82026,-30.2859,43.51556,0.001067912,0.1211386,0.6809895,0.1211386
6.38217E+17,-8.976345,22.79375,53.25511,-11.09674,19.56756,43.05236,-35.85344,-4.765261,58.62613,-41.704,-29.43154,44.28106,0.001067912,0.1162799,0.6806364,0.1162799
6.38217E+17,-8.717185,22.79375,53.25511,-10.5313,19.89485,43.44926,-34.82642,-4.765261,58.78597,-39.67956,-28.08158,45.09092,0.001067912,0.1097794,0.6803263,0.1097794
6.38217E+17,-8.575826,22.79375,53.25511,-10.20146,20.08188,43.54265,-34.26592,-4.765261,58.87121,-38.45175,-27.52291,45.32455,0.001067912,0.1071894,0.6801884,0.1071894
6.38217E+17,-8.245987,22.79375,53.25511,-9.636024,20.36242,43.58934,-32.9573,-4.765261,59.0647,-36.31661,-26.83533,45.54874,0.001067912,0.1044088,0.6799366,0.1044088
6.38217E+17,-7.916147,22.79375,53.25511,-9.117705,20.50268,43.54265,-31.64758,-4.765261,59.25066,-34.34961,-26.60431,45.67823,0.001067912,0.103517,0.6796938,0.103517
6.38217E+17,-7.727668,22.79375,53.25511,-8.834986,20.52606,43.47261,-30.8987,-4.765261,59.35353,-33.27201,-26.66558,45.70945,0.001067912,0.1037872,0.6795669,0.1037872
6.38217E+17,-7.397828,22.79375,53.25511,-8.434465,20.57282,43.35587,-29.58735,-4.765261,59.52764,-31.7403,-26.75041,45.70379,0.001067912,0.104469,0.6792868,0.104469
6.38217E+17,-7.044428,22.79375,53.25511,-8.057507,20.68971,43.19244,-28.18125,-4.765261,59.7058,-30.27907,-26.75654,45.53887,0.001067912,0.1053099,0.6789756,0.1053099
6.38217E+17,-6.643909,22.79375,53.27846,-7.680547,20.82998,43.16909,-26.59014,-4.721713,59.9295,-28.85045,-26.48846,45.57951,0.001067912,0.1051182,0.6786497,0.1051182
6.38217E+17,-6.384749,22.79375,53.27846,-7.468508,20.92349,43.19244,-25.55732,-4.721713,60.04744,-28.05361,-26.24792,45.64719,0.001067912,0.1045675,0.6784858,0.1045675
6.38217E+17,-5.86643,22.79375,53.27846,-7.020868,21.11052,43.19244,-23.49014,-4.721713,60.26929,-26.36178,-25.8416,45.7049,0.001067912,0.1038524,0.6781651,0.1038524
6.38217E+17,-5.348111,22.79375,53.27846,-6.620349,21.20403,43.19244,-21.42103,-4.721713,60.47243,-24.85576,-25.63863,45.80592,0.001067912,0.1037952,0.6778593,0.1037952
6.38217E+17,-4.876912,22.79375,53.27846,-6.172709,21.22741,43.19244,-19.53849,-4.721713,60.64086,-23.17975,-25.5879,45.974,0.001067912,0.1038371,0.6775721,0.1038371
6.38217E+17,-4.617752,22.79375,53.27846,-5.88999,21.22741,43.19244,-18.50253,-4.721713,60.72689,-22.12192,-25.5879,46.08576,0.001067912,0.1038092,0.6774369,0.1038092
6.38217E+17,-4.146553,22.79375,53.32516,-5.348111,21.22741,43.23914,-16.6227,-4.634576,60.93608,-20.1003,-25.51349,46.36425,0.001067912,0.1036924,0.6771906,0.1036924
6.38217E+17,-3.698914,22.79375,53.3485,-4.829792,21.22741,43.23914,-14.83294,-4.590989,61.09134,-18.15712,-25.51349,46.53729,0.001067912,0.1037793,0.6769838,0.1037793
6.38217E+17,-3.274835,22.77037,53.3485,-4.311473,21.22741,43.26248,-13.13552,-4.641154,61.21587,-16.21543,-25.47626,46.73222,0.001067912,0.103259,0.676823,0.103259
6.38217E+17,-3.109915,22.74699,53.3485,-4.122993,21.22741,43.26248,-12.47583,-4.691328,61.27375,-15.50781,-25.47626,46.7844,0.001067912,0.1031032,0.676762,0.1031032
6.38217E+17,-2.756516,22.72361,53.3952,-3.604674,21.22741,43.26248,-11.06342,-4.654295,61.43209,-13.56101,-25.47626,46.91588,0.001067912,0.1030835,0.6766661,0.1030835
6.38217E+17,-2.450236,22.67686,53.41854,-3.086355,21.22741,43.28583,-9.838124,-4.711059,61.56227,-11.61524,-25.43901,47.06926,0.001067912,0.1024975,0.6765947,0.1024975
6.38217E+17,-2.143956,22.55997,53.46524,-2.591596,21.22741,43.28583,-8.61531,-4.874891,61.78082,-9.754644,-25.43901,47.16152,0.001067912,0.1021184,0.6765434,0.1021184
6.38217E+17,-2.002597,22.48983,53.46524,-2.355996,21.22741,43.28583,-8.049691,-5.02567,61.86387,-8.868383,-25.43901,47.19981,0.001067912,0.1016834,0.6765248,0.1016834
6.38217E+17,-1.719877,22.32619,53.46524,-1.837677,21.22741,43.28583,-6.917992,-5.377783,62.04591,-6.918102,-25.43901,47.27122,0.001067912,0.1007478,0.6765038,0.1007478
6.38217E+17,-1.460718,22.16254,53.46524,-1.342918,21.22741,43.28583,-5.879476,-5.73031,62.21898,-5.05594,-25.43901,47.32292,0.001067912,0.09995198,0.676511,0.09995198
6.38217E+17,-1.177998,21.95213,53.46524,-0.8481586,21.22741,43.28583,-4.745473,-6.184162,62.42904,-3.193401,-25.43901,47.35854,0.001067912,0.09905747,0.6765546,0.09905747
6.38217E+17,-1.036638,21.83524,53.46524,-0.588999,21.22741,43.28583,-4.177918,-6.436592,62.54147,-2.217682,-25.43901,47.37077,0.001067912,0.09861707,0.6765905,0.09861707
6.38217E+17,-0.7774788,21.53132,53.46524,-0.1884797,21.22741,43.28583,-3.137059,-7.093875,62.81933,-0.7096694,-25.43901,47.381,0.001067912,0.09739515,0.6766877,0.09739515
6.38217E+17,-0.4947592,21.22741,53.46524,0.2591596,21.22741,43.26248,-1.998574,-7.752535,63.08984,0.9756148,-25.47626,47.3404,0.001067912,0.09653389,0.6768205,0.09653389
6.38217E+17,-0.2120396,20.99363,53.46524,0.6361189,21.22741,43.26248,-0.8572655,-8.260122,63.29285,2.39465,-25.47626,47.32932,0.001067912,0.09570537,0.6769769,0.09570537
6.38217E+17,-0.09423985,20.85336,53.46524,0.8481586,21.22741,43.26248,-0.3811993,-8.565057,63.41071,3.192816,-25.47626,47.31897,0.001067912,0.09533059,0.6770617,0.09533059
6.38217E+17,0.09423985,20.64295,53.46524,1.319358,21.22741,43.26248,0.3814847,-9.022991,63.58419,4.966344,-25.47626,47.28542,0.001067912,0.09524985,0.677241,0.09524985
6.38217E+17,0.2355996,20.52606,53.48859,1.766997,21.22741,43.26248,0.9542357,-9.234007,63.71053,6.650887,-25.47626,47.24004,0.001067912,0.0960577,0.6774299,0.0960577
6.38217E+17,0.2827196,20.45593,53.48859,1.979037,21.22741,43.26248,1.145363,-9.386909,63.7668,7.448694,-25.47626,47.21395,0.001067912,0.09645531,0.677528,0.09645531
6.38217E+17,0.4005193,20.2689,53.48859,2.403116,21.22741,43.26248,1.62365,-9.794991,63.91541,9.043989,-25.47626,47.15292,0.001067912,0.09717683,0.677736,0.09717683
6.38217E+17,0.5183191,20.03512,53.53528,2.827195,21.20403,43.19244,2.103463,-10.21841,64.16365,10.6339,-25.63863,46.98111,0.001067912,0.09907961,0.6779578,0.09907961
6.38217E+17,0.6361189,19.77796,53.60532,3.227715,21.20403,43.07571,2.584842,-10.65,64.4594,12.12771,-25.82438,46.70356,0.001067912,0.1014974,0.6781805,0.1014974
6.38217E+17,0.6832389,19.63769,53.60532,3.392634,21.20403,43.02901,2.777616,-10.95734,64.56728,12.74197,-25.89857,46.58848,0.001067912,0.1021912,0.6782889,0.1021912
6.38217E+17,0.8245987,19.28702,53.65202,3.746034,21.20403,42.84223,3.3571,-11.63936,64.89606,14.04666,-26.19469,46.18822,0.001067912,0.1044964,0.6784983,0.1044964
6.38217E+17,0.9423984,18.9831,53.72206,4.028753,21.20403,42.7255,3.842046,-12.17625,65.21703,15.09109,-26.37923,45.9174,0.001067912,0.1063189,0.678692,0.1063189
6.38217E+17,1.083758,18.65581,53.81545,4.335033,21.20403,42.63211,4.425367,-12.72195,65.58096,16.22418,-26.52657,45.67433,0.001067912,0.1081622,0.6788697,0.1081622
6.38217E+17,1.130878,18.49216,53.86214,4.499953,21.20403,42.60876,4.621409,-12.99524,65.76265,16.83702,-26.56336,45.58688,0.001067912,0.1091956,0.678953,0.1091956
6.38217E+17,1.225118,18.18824,53.93219,4.782672,21.18065,42.58541,5.013283,-13.53494,66.07329,17.89076,-26.65087,45.48094,0.001067912,0.1107167,0.6791119,0.1107167
6.38217E+17,1.295798,17.90771,54.02557,5.041832,21.18065,42.58541,5.309928,-13.97994,66.39694,18.85777,-26.65087,45.39783,0.001067912,0.1123345,0.679261,0.1123345
6.38217E+17,1.390038,17.65055,54.07227,5.253871,21.18065,42.58541,5.702013,-14.46189,66.63438,19.64868,-26.65087,45.32658,0.001067912,0.1131427,0.679403,0.1131427
6.38217E+17,1.437158,17.4869,54.09562,5.371671,21.18065,42.58541,5.898944,-14.78099,66.77641,20.08795,-26.65087,45.28572,0.001067912,0.1136121,0.6794711,0.1136121
6.38217E+17,1.554958,17.1596,54.14231,5.560151,21.15727,42.58541,6.390233,-15.42013,67.05418,20.79252,-26.70161,45.23804,0.001067912,0.1140304,0.6795974,0.1140304
6.38217E+17,1.649197,16.85568,54.16566,5.72507,21.11052,42.58541,6.784286,-16.05248,67.28197,21.41114,-26.80311,45.21635,0.001067912,0.1143962,0.6797076,0.1143962
6.38217E+17,1.696317,16.69204,54.16566,5.84287,21.06376,42.58541,6.981321,-16.41715,67.38618,21.85417,-26.90465,45.21083,0.001067912,0.1148344,0.6797574,0.1148344
6.38217E+17,1.766997,16.45825,54.189,6.03135,20.92349,42.58541,7.277885,-16.89458,67.56432,22.56887,-27.20944,45.25409,0.001067912,0.1158457,0.6798459,0.1158457
6.38217E+17,1.766997,16.22447,54.189,6.19627,20.73647,42.58541,7.282606,-17.4167,67.71734,23.20032,-27.61627,45.34212,0.001067912,0.1171998,0.6799195,0.1171998
6.38217E+17,1.790557,16.03745,54.189,6.314069,20.66633,42.58541,7.383455,-17.83485,67.83521,23.64596,-27.76896,45.35133,0.001067912,0.1179011,0.6799796,0.1179011
6.38217E+17,1.790557,15.94393,54.189,6.36119,20.64295,42.58541,7.385328,-18.04407,67.89513,23.82383,-27.81988,45.35088,0.001067912,0.1182543,0.6800052,0.1182543
6.38217E+17,1.790557,15.73353,54.189,6.408309,20.61958,42.53872,7.389504,-18.51517,68.02872,23.99277,-27.9443,45.27073,0.001067912,0.1188092,0.6800503,0.1188092
6.38217E+17,1.790557,15.45299,54.189,6.408309,20.5962,42.46867,7.394989,-19.14406,68.20414,23.9815,-28.10537,45.17033,0.001067912,0.119027,0.680092,0.119027
6.38217E+17,1.790557,15.10232,54.189,6.526109,20.5962,42.44533,7.401708,-19.93138,68.41909,24.41589,-28.14205,45.08074,0.001067912,0.1200557,0.6801316,0.1200557
6.38217E+17,1.790557,14.89192,54.189,6.620349,20.57282,42.44533,7.405667,-20.40439,68.54575,24.76911,-28.19299,45.05929,0.001067912,0.1208581,0.6801483,0.1208581
6.38217E+17,1.790557,14.35422,54.16566,6.832388,20.57282,42.44533,7.414546,-21.65934,68.82974,25.55872,-28.19299,44.96617,0.001067912,0.1226607,0.680173,0.1226607
6.38217E+17,1.790557,13.74638,54.14231,7.020868,20.57282,42.44533,7.424283,-23.07573,69.14121,26.2603,-28.19299,44.88094,0.001067912,0.1244764,0.6801889,0.1244764
6.38217E+17,1.766997,12.99828,54.14231,7.303588,20.57282,42.44533,7.339042,-24.76964,69.54674,27.31215,-28.19299,44.74876,0.001067912,0.1280235,0.6801884,0.1280235
6.38217E+17,1.743437,12.69436,54.14231,7.444948,20.57282,42.44533,7.246004,-25.45927,69.70692,27.83782,-28.19299,44.68073,0.001067912,0.1300229,0.6801791,0.1300229
6.38217E+17,1.696317,11.99302,54.16566,7.680547,20.57282,42.44533,7.061495,-27.00979,70.09341,28.71356,-28.19299,44.56446,0.001067912,0.1339225,0.6801407,0.1339225
6.38217E+17,1.602077,11.43194,54.189,7.845467,20.57282,42.44533,6.677596,-28.24439,70.40147,29.32629,-28.19299,44.48093,0.001067912,0.1376541,0.6800742,0.1376541
6.38217E+17,1.507838,10.941,54.189,8.057507,20.57282,42.44533,6.290722,-29.36529,70.63372,30.11373,-28.19299,44.37094,0.001067912,0.1419235,0.6799684,0.1419235
6.38217E+17,1.460718,10.70722,54.21235,8.151747,20.57282,42.44533,6.097595,-29.85564,70.77274,30.46357,-28.19299,44.32112,0.001067912,0.1440544,0.6798981,0.1440544
6.38217E+17,1.413598,10.26303,54.2357,8.269547,20.54944,42.42198,5.906364,-30.82809,70.99751,30.89774,-28.2806,44.23726,0.001067912,0.1469389,0.6797305,0.1469389
6.38217E+17,1.390038,9.725332,54.25905,8.387346,20.47931,42.37529,5.813983,-32.01643,71.24877,31.33139,-28.50676,44.15048,0.001067912,0.1497663,0.6795313,0.1497663
6.38217E+17,1.319358,9.304525,54.25905,8.481586,20.31566,42.2352,5.522138,-32.98235,71.41761,31.66488,-29.08319,43.99147,0.001067912,0.1526893,0.6793075,0.1526893
6.38217E+17,1.295798,9.117499,54.2357,8.528707,20.15201,42.11847,5.424403,-33.45611,71.45778,31.82917,-29.62298,43.89651,0.001067912,0.1538327,0.6791852,0.1538327
6.38217E+17,1.201558,8.790204,54.189,8.575826,19.82472,42.02508,5.031115,-34.29673,71.52137,32.01848,-30.48448,43.9682,0.001067912,0.1555447,0.6789253,0.1555447
6.38217E+17,1.060198,8.46291,54.02557,8.622946,19.63769,42.00173,4.437279,-35.358,71.42433,32.20906,-30.93057,44.04717,0.001067912,0.1576541,0.6786482,0.1576541
6.38217E+17,0.9423984,8.088859,53.90884,8.622946,19.5208,41.93169,3.943727,-36.43921,71.39844,32.20456,-31.2959,44.01747,0.001067912,0.1595578,0.6783459,0.1595578
6.38217E+17,0.8717186,7.878454,53.88549,8.622946,19.45066,41.86165,3.648519,-36.96806,71.43911,32.19453,-31.55864,43.95134,0.001067912,0.1608926,0.6781861,0.1608926
6.38217E+17,0.8010387,7.481025,53.7921,8.622946,19.3104,41.81495,3.352648,-38.06022,71.43879,32.19863,-31.9391,43.97839,0.001067912,0.1622611,0.6778483,0.1622611
6.38217E+17,0.7067988,7.130352,53.65202,8.622946,19.14675,41.81495,2.957141,-39.13258,71.35486,32.21744,-32.29872,44.10241,0.001067912,0.1635342,0.6774914,0.1635342
6.38217E+17,0.6361189,6.966705,53.55863,8.575826,19.00648,41.81495,2.660527,-39.68553,71.2761,32.05862,-32.60725,44.23434,0.001067912,0.1636304,0.677306,0.1636304
6.38217E+17,0.5183191,6.616032,53.41854,8.434465,18.72594,41.8383,2.16697,-40.758,71.1836,31.57094,-33.18886,44.56168,0.001067912,0.1630758,0.6769244,0.1630758
6.38217E+17,0.3298394,6.312115,53.16172,8.104627,18.42202,41.8383,1.377394,-41.94001,70.91177,30.3765,-33.85935,44.96296,0.001067912,0.1606951,0.6765398,0.1606951
6.38217E+17,0.1649197,6.078333,52.92825,7.774787,18.07135,41.8383,0.6879284,-42.91516,70.64679,29.18258,-34.63447,45.38749,0.001067912,0.1577418,0.6761659,0.1577418
6.38217E+17,0.02355996,5.867929,52.64809,7.327148,17.55703,41.81495,0.09813442,-43.9215,70.30437,27.55336,-35.81034,45.93202,0.001067912,0.15236,0.6758106,0.15236
6.38217E+17,-0.09423985,5.751038,52.41461,7.067988,17.20636,41.74491,-0.3920391,-44.62343,70.00106,26.59889,-36.69783,46.17578,0.001067912,0.1494639,0.6756443,0.1494639
6.38217E+17,-0.3533994,5.540634,51.83093,6.431869,16.48163,41.58148,-1.465291,-46.18301,69.21098,24.23847,-38.56503,46.66117,0.001067912,0.1421643,0.675346,0.1421643
6.38217E+17,-0.5654391,5.33023,51.34064,5.772191,16.0842,41.25462,-2.337903,-47.5646,68.54134,21.73008,-39.95617,46.61642,0.001067912,0.1357844,0.6751024,0.1357844
6.38217E+17,-0.6596789,5.236718,51.08382,5.348111,15.8738,40.9978,-2.723457,-48.24723,68.1828,20.10901,-40.82007,46.45731,0.001067912,0.1315441,0.6750018,0.1315441
6.38217E+17,-0.8481586,5.119827,50.57018,4.429273,15.35948,40.46081,-3.490723,-49.44492,67.44208,16.6135,-42.78837,46.12918,0.001067912,0.1221136,0.6748564,0.1221136
6.38217E+17,-0.9188384,5.049692,50.29001,3.628234,14.7984,39.99387,-3.775163,-50.11015,67.03674,13.58239,-44.75111,45.85144,0.001067912,0.1134481,0.6747867,0.1134481
6.38217E+17,-1.013078,5.049692,50.00984,2.874315,14.16719,39.52692,-4.154934,-50.61075,66.61245,10.73928,-46.86856,45.54419,0.001067912,0.1059784,0.6748044,0.1059784
6.38217E+17,-1.060198,5.049692,49.86976,2.520916,13.81652,39.34014,-4.344283,-50.86028,66.39916,9.413703,-47.93662,45.46807,0.001067912,0.1024963,0.6748453,0.1024963
6.38217E+17,-1.201558,5.049692,49.68298,1.955477,13.18531,39.17671,-4.917554,-51.1922,66.10706,7.30481,-49.6058,45.59898,0.001067912,0.09720661,0.6749845,0.09720661
6.38217E+17,-1.342918,5.049692,49.5429,1.460718,12.67099,39.05998,-5.491038,-51.44053,65.88303,5.458527,-50.9439,45.71108,0.001067912,0.09320997,0.6751913,0.09320997
6.38217E+17,-1.602077,5.049692,49.30943,1.083758,12.27356,38.89655,-6.540577,-51.85326,65.5025,4.048257,-52.08631,45.64645,0.001067912,0.09129719,0.6754488,0.09129719
6.38217E+17,-1.719877,5.049692,49.16934,0.8481586,12.10991,38.8265,-7.014974,-52.10021,65.27579,3.167587,-52.56087,45.61479,0.001067912,0.08980425,0.675594,0.08980425
6.38217E+17,-1.861237,5.002935,49.02925,0.4711992,11.89951,38.61638,-7.584728,-52.45504,65.05395,1.757514,-53.34577,45.35131,0.001067912,0.0884067,0.675921,0.0884067
6.38217E+17,-2.073277,4.909423,48.77244,0.07067989,11.75924,38.47629,-8.434918,-53.1223,64.65041,0.2633981,-53.86846,45.17031,0.001067912,0.08637837,0.6762875,0.08637837
6.38217E+17,-2.214636,4.862666,48.58566,-0.09423985,11.6891,38.45295,-8.999016,-53.5572,64.35133,-0.351182,-54.06209,45.16081,0.001067912,0.08514471,0.6764876,0.08514471
6.38217E+17,-2.497356,4.722397,48.28215,-0.3769594,11.61897,38.35956,-10.12791,-54.41104,63.86311,-1.403815,-54.35698,45.01913,0.001067912,0.08386087,0.6769232,0.08386087
6.38217E+17,-2.968555,4.55875,47.79185,-0.7539188,11.50208,38.24282,-11.99934,-55.63916,63.04076,-2.80548,-54.79191,44.8466,0.001067912,0.08227319,0.6774037,0.08227319
6.38217E+17,-3.392634,4.254833,47.34826,-1.154438,11.36181,38.10274,-13.67365,-57.10644,62.30452,-4.291865,-55.31339,44.63021,0.001067912,0.08087923,0.6779348,0.08087923
